year,mon,day,hour,minute,latitude,longitude,delta_lat,delta_lon,delta_pos
2020,8,4,23,34,70.71629,29.94125,0.042,0.094,0.103
2020,8,4,23,44,70.7291316666667,30.0650533333333,0.013,0.124,0.124
2020,8,4,23,54,70.71935,30.1775733333333,-0.010,0.113,0.113
2020,8,5,0,4,70.6886783333333,30.27194,-0.031,0.094,0.099
2020,8,5,0,14,70.6574466666667,30.3666916666667,-0.031,0.095,0.100
2020,8,5,0,24,70.626415,30.46144,-0.031,0.095,0.100
2020,8,5,0,34,70.5952283333333,30.5560416666667,-0.031,0.095,0.100
2020,8,5,0,44,70.5643966666667,30.650165,-0.031,0.094,0.099
2020,8,5,0,54,70.5334533333333,30.742,-0.031,0.092,0.097
2020,8,5,1,4,70.50243,30.8339566666667,-0.031,0.092,0.097
2020,8,5,1,14,70.4820083333333,30.8938466666667,-0.020,0.060,0.063
2020,8,5,1,24,70.43882,31.021285,-0.043,0.127,0.135
2020,8,5,1,34,70.40521,31.101715,-0.034,0.080,0.087
2020,8,5,1,44,70.3764616666667,31.1069866666667,-0.029,0.005,0.029
2020,8,5,1,54,70.3747666666667,31.104725,-0.002,-0.002,0.003
2020,8,5,2,4,70.376065,31.1063866666667,0.001,0.002,0.002
2020,8,5,2,14,70.3697083333333,31.1435133333333,-0.006,0.037,0.038
2020,8,5,2,24,70.3285416666667,31.12787,-0.041,-0.016,0.044
2020,8,5,2,34,70.293325,31.0977833333333,-0.035,-0.030,0.046
2020,8,5,2,44,70.2643216666667,31.043025,-0.029,-0.055,0.062
2020,8,5,2,54,70.2273633333333,30.9399566666667,-0.037,-0.103,0.109
2020,8,5,3,4,70.1985116666667,30.82004,-0.029,-0.120,0.123
2020,8,5,3,14,70.185955,30.7678533333333,-0.013,-0.052,0.054
2020,8,5,3,24,70.1604566666667,30.6618466666667,-0.025,-0.106,0.109
2020,8,5,3,34,70.1244416666667,30.5121016666667,-0.036,-0.150,0.154
2020,8,5,3,44,70.099805,30.4103383333333,-0.025,-0.102,0.105
2020,8,5,3,54,70.0783383333333,30.3215233333333,-0.021,-0.089,0.091
2020,8,5,4,4,70.0583733333333,30.1953933333333,-0.020,-0.126,0.128
2020,8,5,4,14,70.0508916666667,30.0752366666667,-0.007,-0.120,0.120
2020,8,5,4,24,70.04351,29.9532233333333,-0.007,-0.122,0.122
2020,8,5,4,34,70.0390083333333,29.8787316666667,-0.005,-0.074,0.075
2020,8,5,4,44,70.052485,29.7540816666667,0.013,-0.125,0.125
2020,8,5,4,54,70.0740233333333,29.7060283333333,0.022,-0.048,0.053
2020,8,5,5,4,70.0709566666667,29.7369316666667,-0.003,0.031,0.031
2020,8,5,5,14,70.0709716666667,29.7367083333333,0.000,0.000,0.000
2020,8,5,5,24,70.0709716666667,29.7367033333333,0.000,0.000,0.000
2020,8,5,5,34,70.075085,29.7168883333333,0.004,-0.020,0.020
2020,8,5,5,44,70.0507333333333,29.7253983333333,-0.024,0.009,0.026
2020,8,5,5,54,70.0104216666667,29.7919866666667,-0.040,0.067,0.078
2020,8,5,6,4,69.96509,29.8671533333333,-0.045,0.075,0.088
2020,8,5,6,14,69.946965,29.897185,-0.018,0.030,0.035
2020,8,5,6,54,69.796235,30.0992316666667,-0.151,0.202,0.252
2020,8,5,7,4,69.7524333333333,30.0801033333333,-0.044,-0.019,0.048
2020,8,5,7,14,69.7386283333333,30.07408,-0.014,-0.006,0.015
2020,8,5,7,24,69.728925,30.0711083333333,-0.010,-0.003,0.010
2020,8,5,7,34,69.7288733333333,30.0711533333333,0.000,0.000,0.000
2020,8,5,7,44,69.7288716666667,30.07115,0.000,0.000,0.000
2020,8,5,7,54,69.7288766666667,30.0711516666667,0.000,0.000,0.000
2020,8,5,8,4,69.72888,30.07115,0.000,0.000,0.000
2020,8,5,8,14,69.7288783333333,30.0711483333333,0.000,0.000,0.000
2020,8,5,8,24,69.7288783333333,30.0711516666667,0.000,0.000,0.000
2020,8,5,8,34,69.72888,30.071155,0.000,0.000,0.000
2020,8,5,8,44,69.72888,30.0711566666667,0.000,0.000,0.000
2020,8,5,8,54,69.728885,30.0711633333333,0.000,0.000,0.000
2020,8,5,9,4,69.7288833333333,30.0711666666667,0.000,0.000,0.000
2020,8,5,9,14,69.72888,30.0711616666667,0.000,0.000,0.000
2020,8,5,9,24,69.728885,30.0711583333333,0.000,0.000,0.000
2020,8,5,9,34,69.7288833333333,30.071155,0.000,0.000,0.000
2020,8,5,9,44,69.7283333333333,30.0716666666667,-0.001,0.001,0.001
2020,8,5,9,54,69.7288833333333,30.0711533333333,0.001,-0.001,0.001
2020,8,5,10,4,69.7288833333333,30.0711516666667,0.000,0.000,0.000
2020,8,5,10,14,69.7288816666667,30.0711533333333,0.000,0.000,0.000
2020,8,5,10,24,69.7288816666667,30.07115,0.000,0.000,0.000
2020,8,5,10,34,69.72888,30.07115,0.000,0.000,0.000
2020,8,5,10,44,69.7306516666667,30.0711483333333,0.002,0.000,0.002
2020,8,5,10,54,69.7581916666667,30.080375,0.028,0.009,0.029
2020,8,5,11,4,69.80125,30.1029733333333,0.043,0.023,0.049
2020,8,5,11,14,69.8426266666667,30.1162083333333,0.041,0.013,0.043
2020,8,5,11,24,69.88328,30.1419616666667,0.041,0.026,0.048
2020,8,5,11,34,69.9178933333333,30.223105,0.035,0.081,0.088
2020,8,5,11,44,69.93488,30.262815,0.017,0.040,0.043
2020,8,5,11,54,69.97073,30.3464366666667,0.036,0.084,0.091
2020,8,5,12,4,70.0041416666667,30.4249116666667,0.033,0.078,0.085
2020,8,5,12,34,70.0979383333333,30.645755,0.094,0.221,0.240
2020,8,5,12,44,70.11405,30.682805,0.016,0.037,0.040
2020,8,5,12,54,70.1485133333333,30.7572816666667,0.034,0.074,0.082
2020,8,5,13,4,70.1876216666667,30.858065,0.039,0.101,0.108
2020,8,5,13,14,70.2060533333333,30.905345,0.018,0.047,0.051
2020,8,5,13,24,70.2404116666667,30.9913683333333,0.034,0.086,0.093
2020,8,5,13,34,70.2666716666667,31.0539016666667,0.026,0.063,0.068
2020,8,5,13,44,70.3073533333333,31.1046533333333,0.041,0.051,0.065
2020,8,5,13,54,70.357875,31.1466733333333,0.051,0.042,0.066
2020,8,5,14,4,70.3846883333333,31.1148033333333,0.027,-0.032,0.042
2020,8,5,14,14,70.3747683333333,31.10482,-0.010,-0.010,0.014
2020,8,5,14,54,70.3747616666667,31.1047566666667,0.000,0.000,0.000
2020,8,5,15,4,70.3747633333333,31.1047483333333,0.000,0.000,0.000
2020,8,5,15,14,70.3748,31.1050566666667,0.000,0.000,0.000
2020,8,5,15,24,70.3853483333333,31.1067916666667,0.011,0.002,0.011
2020,8,5,15,34,70.4262316666667,31.060245,0.041,-0.047,0.062
2020,8,5,15,44,70.4534883333333,30.9821466666667,0.027,-0.078,0.083
2020,8,5,15,54,70.4818283333333,30.9001966666667,0.028,-0.082,0.087
2020,8,5,16,4,70.5001316666667,30.847645,0.018,-0.053,0.056
2020,8,5,16,14,70.5407166666667,30.7307066666667,0.041,-0.117,0.124
2020,8,5,16,24,70.555345,30.68864,0.015,-0.042,0.045
2020,8,5,16,34,70.58976,30.5836616666667,0.034,-0.105,0.110
2020,8,5,16,44,70.6203316666667,30.4877183333333,0.031,-0.096,0.101
2020,8,5,16,54,70.6495183333333,30.3968766666667,0.029,-0.091,0.095
2020,8,5,17,4,70.66507,30.3482766666667,0.016,-0.049,0.051
2020,8,5,17,14,70.693575,30.2587633333333,0.029,-0.090,0.094
2020,8,5,17,24,70.69491,30.2545433333333,0.001,-0.004,0.004
2020,8,5,22,24,71.0813266666667,28.41222,0.386,-1.842,1.882
2020,8,5,22,34,71.0948033333333,28.3605833333333,0.013,-0.052,0.053
2020,8,5,22,44,71.126245,28.1888316666667,0.031,-0.172,0.175
2020,8,5,22,54,71.1138733333333,28.08716,-0.012,-0.102,0.102
2020,8,5,23,4,71.094785,27.9473716666667,-0.019,-0.140,0.141
2020,8,5,23,14,71.0839966666667,27.8856616666667,-0.011,-0.062,0.063
2020,8,5,23,24,71.0416983333333,27.83571,-0.042,-0.050,0.065
2020,8,5,23,34,71.0416666666667,27.8433333333333,0.000,0.008,0.008
2020,8,5,23,44,71.0416666666667,27.8433333333333,0.000,0.000,0.000
2020,8,5,23,54,71.0416666666667,27.8433333333333,0.000,0.000,0.000
2020,8,6,0,4,71.0416666666667,27.8433333333333,0.000,0.000,0.000
2020,8,6,0,14,71.11151,27.789545,0.070,-0.054,0.088
2020,8,6,5,54,70.9924016666667,24.936785,-0.119,-2.853,2.855
2020,8,6,6,4,70.9944716666667,24.8654283333333,0.002,-0.071,0.071
2020,8,6,6,14,70.995715,24.7459183333333,0.001,-0.120,0.120
2020,8,6,6,24,70.9933716666667,24.6879216666667,-0.002,-0.058,0.058
2020,8,6,6,34,70.9948833333333,24.6888466666667,0.002,0.001,0.002
2020,8,6,6,44,70.9981616666667,24.724185,0.003,0.035,0.035
2020,8,6,6,54,71.0230783333333,24.6379633333333,0.025,-0.086,0.090
2020,8,6,7,4,71.02789,24.5458266666667,0.005,-0.092,0.092
2020,8,6,7,14,70.9991966666667,24.4495233333333,-0.029,-0.096,0.100
2020,8,6,7,24,70.9682983333333,24.34599,-0.031,-0.104,0.108
2020,8,6,7,34,70.9307816666667,24.2217266666667,-0.038,-0.124,0.130
2020,8,6,7,44,70.9169866666667,24.1759966666667,-0.014,-0.046,0.048
2020,8,6,7,54,70.869655,24.0194583333333,-0.047,-0.157,0.164
2020,8,6,8,4,70.8437666666667,23.9339516666667,-0.026,-0.086,0.089
2020,8,6,8,14,70.8101266666667,23.8227866666667,-0.034,-0.111,0.116
2020,8,6,8,24,70.7784783333333,23.7190166666667,-0.032,-0.104,0.108
2020,8,6,8,34,70.7679933333333,23.683895,-0.010,-0.035,0.037
2020,8,6,8,44,70.7231533333333,23.5982916666667,-0.045,-0.086,0.097
2020,8,6,8,54,70.671105,23.58571,-0.052,-0.013,0.054
2020,8,6,9,4,70.66403,23.6421316666667,-0.007,0.056,0.057
2020,8,6,9,14,70.6650216666667,23.680535,0.001,0.038,0.038
2020,8,6,9,24,70.66497,23.6803483333333,0.000,0.000,0.000
2020,8,6,9,34,70.664965,23.6803483333333,0.000,0.000,0.000
2020,8,6,9,44,70.66497,23.6803466666667,0.000,0.000,0.000
2020,8,6,9,54,70.665,23.68,0.000,0.000,0.000
2020,8,6,10,4,70.66497,23.6803466666667,0.000,0.000,0.000
2020,8,6,10,14,70.6649683333333,23.6803466666667,0.000,0.000,0.000
2020,8,6,10,24,70.6649666666667,23.680345,0.000,0.000,0.000
2020,8,6,10,34,70.6649633333333,23.6803416666667,0.000,0.000,0.000
2020,8,6,10,44,70.6649666666667,23.68034,0.000,0.000,0.000
2020,8,6,10,54,70.6649633333333,23.6803433333333,0.000,0.000,0.000
2020,8,6,11,4,70.6649616666667,23.68034,0.000,0.000,0.000
2020,8,6,11,14,70.66435,23.6629133333333,-0.001,-0.017,0.017
2020,8,6,11,24,70.6509666666667,23.5371333333333,-0.013,-0.126,0.126
2020,8,6,11,34,70.6377566666667,23.4051883333333,-0.013,-0.132,0.133
2020,8,6,11,44,70.6163716666667,23.30002,-0.021,-0.105,0.107
2020,8,6,11,54,70.5839483333333,23.179245,-0.032,-0.121,0.125
2020,8,6,12,4,70.5820333333333,23.17299,-0.002,-0.006,0.007
2020,8,6,12,14,70.539185,23.0283333333333,-0.043,-0.145,0.151
2020,8,6,12,24,70.5097483333333,22.9284683333333,-0.029,-0.100,0.104
2020,8,6,12,34,70.4970916666667,22.8732066666667,-0.013,-0.055,0.057
2020,8,6,12,44,70.46411,22.7308966666667,-0.033,-0.142,0.146
2020,8,6,12,54,70.4334933333333,22.60018,-0.031,-0.131,0.134
2020,8,6,13,4,70.411745,22.5078066666667,-0.022,-0.092,0.095
2020,8,6,13,14,70.3919216666667,22.4236716666667,-0.020,-0.084,0.086
2020,8,6,13,24,70.35449,22.301715,-0.037,-0.122,0.128
2020,8,6,13,34,70.3092416666667,22.3008133333333,-0.045,-0.001,0.045
2020,8,6,13,44,70.2874016666667,22.3102766666667,-0.022,0.009,0.024
2020,8,6,13,54,70.2440716666667,22.3298016666667,-0.043,0.020,0.048
2020,8,6,14,4,70.237215,22.3492416666667,-0.007,0.019,0.021
2020,8,6,14,14,70.237215,22.3492383333333,0.000,0.000,0.000
2020,8,6,14,24,70.2372133333333,22.3492333333333,0.000,0.000,0.000
2020,8,6,14,34,70.2443616666667,22.328785,0.007,-0.020,0.022
2020,8,6,14,44,70.2866133333333,22.3003116666667,0.042,-0.028,0.051
2020,8,6,14,54,70.3117016666667,22.1955033333333,0.025,-0.105,0.108
2020,8,6,15,4,70.3235883333333,22.1413,0.012,-0.054,0.055
2020,8,6,15,14,70.34521,22.0241466666667,0.022,-0.117,0.119
2020,8,6,15,24,70.3688316666667,21.89531,0.024,-0.129,0.131
2020,8,6,15,34,70.3888883333333,21.7865233333333,0.020,-0.109,0.111
2020,8,6,15,44,70.39275,21.6599333333333,0.004,-0.127,0.127
2020,8,6,15,54,70.38678,21.64382,-0.006,-0.016,0.017
2020,8,6,16,4,70.3436016666667,21.52886,-0.043,-0.115,0.123
2020,8,6,16,14,70.3074483333333,21.4332366666667,-0.036,-0.096,0.102
2020,8,6,16,24,70.2746683333333,21.3215533333333,-0.033,-0.112,0.116
2020,8,6,16,34,70.2687133333333,21.29823,-0.006,-0.023,0.024
2020,8,6,16,44,70.23692,21.174815,-0.032,-0.123,0.127
2020,8,6,16,54,70.1955,21.1230933333333,-0.041,-0.052,0.066
2020,8,6,17,4,70.14299,21.091055,-0.053,-0.032,0.062
2020,8,6,17,14,70.1010733333333,21.0654333333333,-0.042,-0.026,0.049
2020,8,6,17,24,70.07799,21.05136,-0.023,-0.014,0.027
2020,8,6,17,34,70.0324416666667,20.9904166666667,-0.046,-0.061,0.076
2020,8,6,17,44,70.034915,20.9839533333333,0.002,-0.006,0.007
2020,8,6,17,54,70.0346183333333,20.984415,0.000,0.000,0.001
2020,8,6,18,4,70.03624,21.0185816666667,0.002,0.034,0.034
2020,8,6,18,14,70.0639516666667,20.9450266666667,0.028,-0.074,0.079
2020,8,6,18,24,70.0565833333333,20.8806483333333,-0.007,-0.064,0.065
2020,8,6,18,34,70.0354283333333,20.717985,-0.021,-0.163,0.164
2020,8,6,18,44,70.0258333333333,20.6502416666667,-0.010,-0.068,0.068
2020,8,6,18,54,70.0085483333333,20.5057,-0.017,-0.145,0.146
2020,8,6,19,4,69.99778,20.3642283333333,-0.011,-0.141,0.142
2020,8,6,19,14,69.9858166666667,20.2547116666667,-0.012,-0.110,0.110
2020,8,6,19,24,69.9678933333333,20.174305,-0.018,-0.080,0.082
2020,8,6,19,34,69.9436666666667,20.0756816666667,-0.024,-0.099,0.102
2020,8,6,19,44,69.91367,19.967625,-0.030,-0.108,0.112
2020,8,6,19,54,69.8831816666667,19.8626933333333,-0.030,-0.105,0.109
2020,8,6,20,4,69.861255,19.7829333333333,-0.022,-0.080,0.083
2020,8,6,20,14,69.8409883333333,19.6842366666667,-0.020,-0.099,0.101
2020,8,6,20,24,69.82685,19.5796433333333,-0.014,-0.105,0.106
2020,8,6,20,34,69.8085133333333,19.44314,-0.018,-0.137,0.138
2020,8,6,20,44,69.7933516666667,19.3301416666667,-0.015,-0.113,0.114
2020,8,6,20,54,69.7830583333333,19.252785,-0.010,-0.077,0.078
2020,8,6,21,4,69.7659283333333,19.1238716666667,-0.017,-0.129,0.130
2020,8,6,21,14,69.7490083333333,19.0632633333333,-0.017,-0.061,0.063
2020,8,6,21,24,69.692105,19.0353983333333,-0.057,-0.028,0.063
2020,8,6,21,34,69.6701166666667,19.0082216666667,-0.022,-0.027,0.035
2020,8,6,21,44,69.6501016666667,18.97667,-0.020,-0.032,0.037
2020,8,6,21,54,69.64644,18.9604633333333,-0.004,-0.016,0.017
2020,8,6,22,4,69.6464966666667,18.9605583333333,0.000,0.000,0.000
2020,8,6,22,14,69.6464966666667,18.9605616666667,0.000,0.000,0.000
2020,8,6,22,24,69.646495,18.960565,0.000,0.000,0.000
2020,8,6,22,34,69.6465,18.9605716666667,0.000,0.000,0.000
2020,8,6,22,44,69.6465,18.9605666666667,0.000,0.000,0.000
2020,8,6,22,54,69.6465,18.9605766666667,0.000,0.000,0.000
2020,8,6,23,4,69.64649,18.9605633333333,0.000,0.000,0.000
2020,8,6,23,14,69.6464866666667,18.96056,0.000,0.000,0.000
2020,8,6,23,24,69.64649,18.96056,0.000,0.000,0.000
2020,8,6,23,34,69.6464933333333,18.9605616666667,0.000,0.000,0.000
2020,8,6,23,44,69.6454583333333,18.9622533333333,-0.001,0.002,0.002
2020,8,6,23,54,69.633705,18.9447066666667,-0.012,-0.018,0.021
2020,8,7,0,4,69.595265,18.8668383333333,-0.038,-0.078,0.087
2020,8,7,0,14,69.5686533333333,18.791235,-0.027,-0.076,0.080
2020,8,7,0,24,69.5552433333333,18.7214083333333,-0.013,-0.070,0.071
2020,8,7,0,34,69.5487083333333,18.6445566666667,-0.007,-0.077,0.077
2020,8,7,0,44,69.5312516666667,18.5113333333333,-0.017,-0.133,0.134
2020,8,7,0,54,69.5174933333333,18.4074933333333,-0.014,-0.104,0.105
2020,8,7,1,4,69.5034483333333,18.3003333333333,-0.014,-0.107,0.108
2020,8,7,1,14,69.4871283333333,18.19785,-0.016,-0.102,0.104
2020,8,7,1,24,69.46131,18.11423,-0.026,-0.084,0.088
2020,8,7,1,34,69.4219633333333,18.1215783333333,-0.039,0.007,0.040
2020,8,7,1,44,69.3838183333333,18.08513,-0.038,-0.036,0.053
2020,8,7,1,54,69.34668,18.080915,-0.037,-0.004,0.037
2020,8,7,2,4,69.319795,17.996965,-0.027,-0.084,0.088
2020,8,7,2,14,69.2841816666667,17.9722633333333,-0.036,-0.025,0.043
2020,8,7,2,24,69.2458583333333,17.9697416666667,-0.038,-0.003,0.038
2020,8,7,2,34,69.2292066666667,17.97022,-0.017,0.000,0.017
2020,8,7,2,44,69.2288983333333,17.9699916666667,0.000,0.000,0.000
2020,8,7,2,54,69.2274266666667,17.96378,-0.001,-0.006,0.006
2020,8,7,3,4,69.2016366666667,18.016675,-0.026,0.053,0.059
2020,8,7,3,14,69.1714983333333,17.9573916666667,-0.030,-0.059,0.067
2020,8,7,3,24,69.1541516666667,17.8534166666667,-0.017,-0.104,0.105
2020,8,7,3,34,69.1395533333333,17.7497466666667,-0.015,-0.104,0.105
2020,8,7,3,44,69.12703,17.6603383333333,-0.013,-0.089,0.090
2020,8,7,3,54,69.1173266666667,17.5902233333333,-0.010,-0.070,0.071
2020,8,7,4,4,69.0949183333333,17.4330433333333,-0.022,-0.157,0.159
2020,8,7,4,14,69.0677583333333,17.3534,-0.027,-0.080,0.084
2020,8,7,4,24,69.0472866666667,17.3131716666667,-0.020,-0.040,0.045
2020,8,7,4,34,68.9998983333333,17.23341,-0.047,-0.080,0.093
2020,8,7,4,44,68.9726583333333,17.1518833333333,-0.027,-0.082,0.086
2020,8,7,4,54,68.9561016666667,17.0960783333333,-0.017,-0.056,0.058
2020,8,7,5,4,68.921525,16.9786466666667,-0.035,-0.117,0.122
2020,8,7,5,14,68.9065733333333,16.927645,-0.015,-0.051,0.053
2020,8,7,5,24,68.8740216666667,16.8176233333333,-0.033,-0.110,0.115
2020,8,7,5,34,68.85644,16.7579816666667,-0.018,-0.060,0.062
2020,8,7,5,44,68.823755,16.6209816666667,-0.033,-0.137,0.141
2020,8,7,5,54,68.80376,16.565645,-0.020,-0.055,0.059
2020,8,7,6,4,68.7992816666667,16.5497683333333,-0.004,-0.016,0.016
2020,8,7,6,14,68.79951,16.55007,0.000,0.000,0.000
2020,8,7,6,24,68.7995133333333,16.55007,0.000,0.000,0.000
2020,8,7,6,34,68.7995133333333,16.5500683333333,0.000,0.000,0.000
2020,8,7,6,44,68.80733,16.5714966666667,0.008,0.021,0.023
2020,8,7,8,4,68.98404,15.8855583333333,0.177,-0.686,0.708
2020,8,7,8,14,68.976425,15.79977,-0.008,-0.086,0.086
2020,8,7,8,24,68.9788716666667,15.7170333333333,0.002,-0.083,0.083
2020,8,7,8,34,68.9701166666667,15.6838783333333,-0.009,-0.033,0.034
2020,8,7,8,44,68.96624,15.64114,-0.004,-0.043,0.043
2020,8,7,8,54,68.9679733333333,15.64223,0.002,0.001,0.002
2020,8,7,9,4,68.9679766666667,15.6422316666667,0.000,0.000,0.000
2020,8,7,9,14,68.965425,15.63683,-0.003,-0.005,0.006
2020,8,7,9,24,68.9306516666667,15.5927666666667,-0.035,-0.044,0.056
2020,8,7,9,34,68.889075,15.5459033333333,-0.042,-0.047,0.063
2020,8,7,9,44,68.8534016666667,15.4942216666667,-0.036,-0.052,0.063
2020,8,7,9,54,68.8145683333333,15.4362533333333,-0.039,-0.058,0.070
2020,8,7,10,4,68.7889716666667,15.431095,-0.026,-0.005,0.026
2020,8,7,10,14,68.7458316666667,15.42314,-0.043,-0.008,0.044
2020,8,7,10,24,68.7059183333333,15.42783,-0.040,0.005,0.040
2020,8,7,10,34,68.6964416666667,15.4261833333333,-0.009,-0.002,0.010
2020,8,7,10,44,68.6988266666667,15.4206783333333,0.002,-0.006,0.006
2020,8,7,10,54,68.6988266666667,15.4206783333333,0.000,0.000,0.000
2020,8,7,11,4,68.6988216666667,15.42083,0.000,0.000,0.000
2020,8,7,11,14,68.69827,15.4258083333333,-0.001,0.005,0.005
2020,8,7,11,24,68.66104,15.411085,-0.037,-0.015,0.040
2020,8,7,11,34,68.6244433333333,15.3127716666667,-0.037,-0.098,0.105
2020,8,7,11,44,68.61001,15.2591516666667,-0.014,-0.054,0.056
2020,8,7,11,54,68.5870383333333,15.1451516666667,-0.023,-0.114,0.116
2020,8,7,12,4,68.5737583333333,15.079215,-0.013,-0.066,0.067
2020,8,7,12,14,68.5764316666667,14.9611816666667,0.003,-0.118,0.118
2020,8,7,12,24,68.5712466666667,14.911465,-0.005,-0.050,0.050
2020,8,7,12,34,68.5712483333333,14.9114666666667,0.000,0.000,0.000
2020,8,7,12,44,68.5712483333333,14.9114683333333,0.000,0.000,0.000
2020,8,7,12,54,68.571245,14.9114616666667,0.000,0.000,0.000
2020,8,7,13,4,68.5712466666667,14.9114616666667,0.000,0.000,0.000
2020,8,7,13,14,68.5712466666667,14.9114633333333,0.000,0.000,0.000
2020,8,7,13,24,68.5771366666667,14.9241416666667,0.006,0.013,0.014
2020,8,7,13,34,68.5723533333333,14.9967766666667,-0.005,0.073,0.073
2020,8,7,13,44,68.544995,15.080155,-0.027,0.083,0.088
2020,8,7,13,54,68.5118616666667,15.1529883333333,-0.033,0.073,0.080
2020,8,7,14,4,68.47845,15.2119483333333,-0.033,0.059,0.068
2020,8,7,14,14,68.45921,15.196085,-0.019,-0.016,0.025
2020,8,7,14,24,68.4233683333333,15.138985,-0.036,-0.057,0.067
2020,8,7,14,34,68.3989333333333,15.1019733333333,-0.024,-0.037,0.044
2020,8,7,14,44,68.3711866666667,15.0539416666667,-0.028,-0.048,0.055
2020,8,7,14,54,68.3457416666667,15.0311366666667,-0.025,-0.023,0.034
2020,8,7,15,4,68.3538716666667,14.992855,0.008,-0.038,0.039
2020,8,7,15,14,68.36395,14.958595,0.010,-0.034,0.036
2020,8,7,15,24,68.3638133333333,14.9479916666667,0.000,-0.011,0.011
2020,8,7,15,34,68.3535416666667,14.9914083333333,-0.010,0.043,0.045
2020,8,7,15,44,68.328985,14.9738333333333,-0.025,-0.018,0.030
2020,8,7,15,54,68.2860366666667,14.9706433333333,-0.043,-0.003,0.043
2020,8,7,16,4,68.2413766666667,14.9268783333333,-0.045,-0.044,0.063
2020,8,7,16,14,68.2211616666667,14.8223083333333,-0.020,-0.105,0.107
2020,8,7,16,24,68.2294033333333,14.7720583333333,0.008,-0.050,0.051
2020,8,7,16,34,68.2245483333333,14.6521166666667,-0.005,-0.120,0.120
2020,8,7,16,44,68.226975,14.5641566666667,0.002,-0.088,0.088
2020,8,7,16,54,68.2306683333333,14.566935,0.004,0.003,0.005
2020,8,7,17,4,68.2309183333333,14.5667216666667,0.000,0.000,0.000
2020,8,7,17,14,68.23092,14.566725,0.000,0.000,0.000
2020,8,7,17,24,68.23092,14.5667216666667,0.000,0.000,0.000
2020,8,7,17,34,68.2309133333333,14.5667183333333,0.000,0.000,0.000
2020,8,7,17,44,68.230915,14.5667033333333,0.000,0.000,0.000
2020,8,7,17,54,68.2309183333333,14.5667116666667,0.000,0.000,0.000
2020,8,7,18,4,68.2309233333333,14.5667116666667,0.000,0.000,0.000
2020,8,7,18,14,68.2309233333333,14.56671,0.000,0.000,0.000
2020,8,7,18,24,68.2309216666667,14.5667083333333,0.000,0.000,0.000
2020,8,7,18,34,68.2309216666667,14.5667033333333,0.000,0.000,0.000
2020,8,7,18,44,68.2288083333333,14.5670883333333,-0.002,0.000,0.002
2020,8,7,18,54,68.1948266666667,14.4937583333333,-0.034,-0.073,0.081
2020,8,7,19,4,68.1837516666667,14.3898183333333,-0.011,-0.104,0.105
2020,8,7,19,14,68.1625733333333,14.3025716666667,-0.021,-0.087,0.090
2020,8,7,19,24,68.137275,14.2206816666667,-0.025,-0.082,0.086
2020,8,7,19,34,68.1235883333333,14.1757883333333,-0.014,-0.045,0.047
2020,8,7,19,44,68.11375,14.0202033333333,-0.010,-0.156,0.156
2020,8,7,19,54,68.1108666666667,13.967005,-0.003,-0.053,0.053
2020,8,7,20,4,68.10683,13.8472016666667,-0.004,-0.120,0.120
2020,8,7,20,14,68.1206883333333,13.8396283333333,0.014,-0.008,0.016
2020,8,7,20,24,68.1206616666667,13.839875,0.000,0.000,0.000
2020,8,7,20,34,68.1206633333333,13.8398733333333,0.000,0.000,0.000
2020,8,7,20,44,68.1035816666667,13.8335233333333,-0.017,-0.006,0.018
2020,8,7,20,54,68.068205,13.86502,-0.035,0.031,0.047
2020,8,7,21,4,68.0311233333333,13.90009,-0.037,0.035,0.051
2020,8,7,21,14,67.989155,13.93984,-0.042,0.040,0.058
2020,8,7,21,24,67.964545,13.9628533333333,-0.025,0.023,0.034
2020,8,7,21,34,67.9295566666667,13.9958666666667,-0.035,0.033,0.048
2020,8,7,21,44,67.8743416666667,14.04758,-0.055,0.052,0.076
2020,8,7,21,54,67.83706,14.08255,-0.037,0.035,0.051
2020,8,7,22,4,67.8039683333333,14.1134266666667,-0.033,0.031,0.045
2020,8,7,22,14,67.761635,14.1528533333333,-0.042,0.039,0.058
2020,8,7,22,24,67.7243483333333,14.1878383333333,-0.037,0.035,0.051
2020,8,7,22,34,67.6874966666667,14.2219566666667,-0.037,0.034,0.050
2020,8,7,22,44,67.6504633333333,14.2564016666667,-0.037,0.034,0.051
2020,8,7,22,54,67.6198516666667,14.28469,-0.031,0.028,0.042
2020,8,7,23,4,67.5750883333333,14.320985,-0.045,0.036,0.058
2020,8,7,23,14,67.5362816666667,14.3450266666667,-0.039,0.024,0.046
2020,8,7,23,24,67.49727,14.3694983333333,-0.039,0.024,0.046
2020,8,7,23,34,67.4695516666667,14.387255,-0.028,0.018,0.033
2020,8,7,23,44,67.4221733333333,14.4464066666667,-0.047,0.059,0.076
2020,8,7,23,54,67.3850033333333,14.4237683333333,-0.037,-0.023,0.044
2020,8,8,0,4,67.3484216666667,14.3895366666667,-0.037,-0.034,0.050
2020,8,8,0,14,67.3114766666667,14.3782866666667,-0.037,-0.011,0.039
2020,8,8,0,24,67.2867916666667,14.3594733333333,-0.025,-0.019,0.031
2020,8,8,0,34,67.2900066666667,14.3933866666667,0.003,0.034,0.034
2020,8,8,0,44,67.288845,14.39487,-0.001,0.001,0.002
2020,8,8,0,54,67.2888466666667,14.3948633333333,0.000,0.000,0.000
2020,8,8,1,4,67.28885,14.394855,0.000,0.000,0.000
